0.892623, 0.104311, 0.003067        136.000000, 395.000000, -0.505797
0.898138, 0.097741, 0.004121        136.000000, 396.000000, -0.505432
0.903654, 0.091171, 0.005176        136.000000, 397.000000, -0.505067
0.909169, 0.084601, 0.006230        136.000000, 398.000000, -0.504702
0.914685, 0.078030, 0.007284        136.000000, 399.000000, -0.504337
0.920201, 0.071460, 0.008339        136.000000, 400.000000, -0.503972
0.925717, 0.064890, 0.009393        136.000000, 401.000000, -0.503607
0.931232, 0.058320, 0.010448        136.000000, 402.000000, -0.503242
0.936748, 0.051750, 0.011502        136.000000, 403.000000, -0.502877
0.942263, 0.045180, 0.012557        136.000000, 404.000000, -0.502512
0.947779, 0.038610, 0.013611        136.000000, 405.000000, -0.502147
0.953295, 0.032040, 0.014666        136.000000, 406.000000, -0.501782
0.958811, 0.025469, 0.015720        136.000000, 407.000000, -0.501417
0.964326, 0.018899, 0.016775        136.000000, 408.000000, -0.501052
0.969842, 0.012329, 0.017829        136.000000, 409.000000, -0.500687
0.975357, 0.005759, 0.018883        136.000000, 410.000000, -0.500322
0.844302, 0.154227, 0.001471        137.000000, 387.000000, -0.508595
0.851592, 0.147987, 0.000421        137.000000, 388.000000, -0.508230
0.857825, 0.141542, 0.000633        137.000000, 389.000000, -0.507865
0.863341, 0.134971, 0.001688        137.000000, 390.000000, -0.507500
0.868857, 0.128401, 0.002742        137.000000, 391.000000, -0.507135
0.874372, 0.121831, 0.003796        137.000000, 392.000000, -0.506770
0.879888, 0.115261, 0.004851        137.000000, 393.000000, -0.506405
0.885404, 0.108691, 0.005905        137.000000, 394.000000, -0.506040
0.890919, 0.102121, 0.006960        137.000000, 395.000000, -0.505675
0.896435, 0.095551, 0.008014        137.000000, 396.000000, -0.505310
0.901950, 0.088981, 0.009069        137.000000, 397.000000, -0.504945
0.907466, 0.082410, 0.010123        137.000000, 398.000000, -0.504580
0.912982, 0.075840, 0.011178        137.000000, 399.000000, -0.504215
0.918497, 0.069270, 0.012232        137.000000, 400.000000, -0.503850
0.924013, 0.062700, 0.013287        137.000000, 401.000000, -0.503485
0.929529, 0.056130, 0.014341        137.000000, 402.000000, -0.503120
0.935044, 0.049560, 0.015396        137.000000, 403.000000, -0.502755
0.940560, 0.042990, 0.016450        137.000000, 404.000000, -0.502390
0.946076, 0.036420, 0.017505        137.000000, 405.000000, -0.502025
0.951591, 0.029850, 0.018559        137.000000, 406.000000, -0.501660
0.957107, 0.023279, 0.019614        137.000000, 407.000000, -0.501295
0.962623, 0.016709, 0.020668        137.000000, 408.000000, -0.500930
0.968138, 0.010139, 0.021722        137.000000, 409.000000, -0.500565
0.820075, 0.178131, 0.001794        138.000000, 383.000000, -0.509933
0.827310, 0.171946, 0.000745        138.000000, 384.000000, -0.509568
0.834059, 0.165632, 0.000309        138.000000, 385.000000, -0.509203
0.839575, 0.159062, 0.001363        138.000000, 386.000000, -0.508838
0.845091, 0.152492, 0.002418        138.000000, 387.000000, -0.508473
0.850606, 0.145922, 0.003472        138.000000, 388.000000, -0.508108
0.856122, 0.139352, 0.004527        138.000000, 389.000000, -0.507743
0.861638, 0.132781, 0.005581        138.000000, 390.000000, -0.507378
0.867153, 0.126211, 0.006635        138.000000, 391.000000, -0.507013
0.872669, 0.119641, 0.007690        138.000000, 392.000000, -0.506648
0.878185, 0.113071, 0.008744        138.000000, 393.000000, -0.506283
0.883700, 0.106501, 0.009799        138.000000, 394.000000, -0.505918
0.889216, 0.099931, 0.010853        138.000000, 395.000000, -0.505553
0.894732, 0.093361, 0.011908        138.000000, 396.000000, -0.505188
0.900247, 0.086791, 0.012962        138.000000, 397.000000, -0.504823
0.905763, 0.080220, 0.014017        138.000000, 398.000000, -0.504458
0.911278, 0.073650, 0.015071        138.000000, 399.000000, -0.504093
0.916794, 0.067080, 0.016126        138.000000, 400.000000, -0.503729
0.922310, 0.060510, 0.017180        138.000000, 401.000000, -0.503363
0.927825, 0.053940, 0.018235        138.000000, 402.000000, -0.502998
0.933341, 0.047370, 0.019289        138.000000, 403.000000, -0.502634
0.938857, 0.040800, 0.020343        138.000000, 404.000000, -0.502268
0.944372, 0.034230, 0.021398        138.000000, 405.000000, -0.501903
0.949888, 0.027660, 0.022452        138.000000, 406.000000, -0.501539
0.955404, 0.021089, 0.023507        138.000000, 407.000000, -0.501173
0.960919, 0.014519, 0.024561        138.000000, 408.000000, -0.500808
0.966435, 0.007949, 0.025616        138.000000, 409.000000, -0.500444
0.795880, 0.202004, 0.002116        139.000000, 379.000000, -0.511272
0.803059, 0.195873, 0.001068        139.000000, 380.000000, -0.510907
0.810268, 0.189716, 0.000016        139.000000, 381.000000, -0.510542
0.815809, 0.183152, 0.001039        139.000000, 382.000000, -0.510177
0.821325, 0.176582, 0.002093        139.000000, 383.000000, -0.509812
0.826840, 0.170012, 0.003148        139.000000, 384.000000, -0.509447
0.832356, 0.163442, 0.004202        139.000000, 385.000000, -0.509082
0.837872, 0.156872, 0.005257        139.000000, 386.000000, -0.508717
0.843387, 0.150302, 0.006311        139.000000, 387.000000, -0.508352
0.848903, 0.143732, 0.007365        139.000000, 388.000000, -0.507987
0.854419, 0.137161, 0.008420        139.000000, 389.000000, -0.507622
0.859934, 0.130591, 0.009474        139.000000, 390.000000, -0.507257
0.865450, 0.124021, 0.010529        139.000000, 391.000000, -0.506892
0.870966, 0.117451, 0.011583        139.000000, 392.000000, -0.506527
0.876481, 0.110881, 0.012638        139.000000, 393.000000, -0.506162
0.881997, 0.104311, 0.013692        139.000000, 394.000000, -0.505797
0.887513, 0.097741, 0.014747        139.000000, 395.000000, -0.505432
0.893028, 0.091171, 0.015801        139.000000, 396.000000, -0.505067
0.898544, 0.084601, 0.016856        139.000000, 397.000000, -0.504702
0.904059, 0.078030, 0.017910        139.000000, 398.000000, -0.504337
0.909575, 0.071460, 0.018965        139.000000, 399.000000, -0.503972
0.915091, 0.064890, 0.020019        139.000000, 400.000000, -0.503607
0.920606, 0.058320, 0.021074        139.000000, 401.000000, -0.503242
0.926122, 0.051750, 0.022128        139.000000, 402.000000, -0.502877
0.931638, 0.045180, 0.023182        139.000000, 403.000000, -0.502512
0.937153, 0.038610, 0.024237        139.000000, 404.000000, -0.502147
0.942669, 0.032040, 0.025291        139.000000, 405.000000, -0.501782
0.948185, 0.025469, 0.026346        139.000000, 406.000000, -0.501417
0.953700, 0.018899, 0.027400        139.000000, 407.000000, -0.501052
0.959216, 0.012329, 0.028455        139.000000, 408.000000, -0.500687
0.964732, 0.005759, 0.029509        139.000000, 409.000000, -0.500322
0.771716, 0.225847, 0.002437        140.000000, 375.000000, -0.512610
0.778839, 0.219770, 0.001391        140.000000, 376.000000, -0.512245
0.785993, 0.213667, 0.000340        140.000000, 377.000000, -0.511880
0.792043, 0.207243, 0.000714        140.000000, 378.000000, -0.511515
0.797559, 0.200673, 0.001769        140.000000, 379.000000, -0.511150
0.803074, 0.194102, 0.002823        140.000000, 380.000000, -0.510785
0.808590, 0.187532, 0.003878        140.000000, 381.000000, -0.510420
0.814106, 0.180962, 0.004932        140.000000, 382.000000, -0.510055
0.819621, 0.174392, 0.005987        140.000000, 383.000000, -0.509690
0.825137, 0.167822, 0.007041        140.000000, 384.000000, -0.509325
0.830653, 0.161252, 0.008096        140.000000, 385.000000, -0.508960
0.836168, 0.154682, 0.009150        140.000000, 386.000000, -0.508595
0.841684, 0.148112, 0.010204        140.000000, 387.000000, -0.508230
0.847199, 0.141542, 0.011259        140.000000, 388.000000, -0.507865
0.852715, 0.134971, 0.012313        140.000000, 389.000000, -0.507500
0.858231, 0.128401, 0.013368        140.000000, 390.000000, -0.507135
0.863747, 0.121831, 0.014422        140.000000, 391.000000, -0.506770
0.869262, 0.115261, 0.015477        140.000000, 392.000000, -0.506405
0.874778, 0.108691, 0.016531        140.000000, 393.000000, -0.506040
0.880294, 0.102121, 0.017586        140.000000, 394.000000, -0.505675
0.885809, 0.095551, 0.018640        140.000000, 395.000000, -0.505310
0.891325, 0.088981, 0.019695        140.000000, 396.000000, -0.504945
0.896840, 0.082410, 0.020749        140.000000, 397.000000, -0.504580
0.902356, 0.075840, 0.021804        140.000000, 398.000000, -0.504215
0.907872, 0.069270, 0.022858        140.000000, 399.000000, -0.503850
0.913387, 0.062700, 0.023913        140.000000, 400.000000, -0.503485
0.918903, 0.056130, 0.024967        140.000000, 401.000000, -0.503120
0.924419, 0.049560, 0.026021        140.000000, 402.000000, -0.502755
0.929934, 0.042990, 0.027076        140.000000, 403.000000, -0.502390
0.935450, 0.036420, 0.028130        140.000000, 404.000000, -0.502025
0.940966, 0.029850, 0.029185        140.000000, 405.000000, -0.501660
0.946481, 0.023279, 0.030239        140.000000, 406.000000, -0.501295
0.951997, 0.016709, 0.031294        140.000000, 407.000000, -0.500930
0.957513, 0.010139, 0.032348        140.000000, 408.000000, -0.500565
0.754651, 0.243636, 0.001713        141.000000, 372.000000, -0.513583
0.761749, 0.237587, 0.000664        141.000000, 373.000000, -0.513218
0.768277, 0.231333, 0.000390        141.000000, 374.000000, -0.512853
0.773793, 0.224763, 0.001444        141.000000, 375.000000, -0.512488
0.779308, 0.218193, 0.002499        141.000000, 376.000000, -0.512123
0.784824, 0.211623, 0.003553        141.000000, 377.000000, -0.511758
0.790340, 0.205053, 0.004608        141.000000, 378.000000, -0.511393
0.795855, 0.198483, 0.005662        141.000000, 379.000000, -0.511028
0.801371, 0.191912, 0.006717        141.000000, 380.000000, -0.510663
0.806887, 0.185342, 0.007771        141.000000, 381.000000, -0.510298
0.812402, 0.178772, 0.008826        141.000000, 382.000000, -0.509933
0.817918, 0.172202, 0.009880        141.000000, 383.000000, -0.509568
0.823434, 0.165632, 0.010934        141.000000, 384.000000, -0.509203
0.828949, 0.159062, 0.011989        141.000000, 385.000000, -0.508838
0.834465, 0.152492, 0.013043        141.000000, 386.000000, -0.508473
0.839980, 0.145922, 0.014098        141.000000, 387.000000, -0.508108
0.845496, 0.139352, 0.015152        141.000000, 388.000000, -0.507743
0.851012, 0.132781, 0.016207        141.000000, 389.000000, -0.507378
0.856528, 0.126211, 0.017261        141.000000, 390.000000, -0.507013
0.862043, 0.119641, 0.018316        141.000000, 391.000000, -0.506648
0.867559, 0.113071, 0.019370        141.000000, 392.000000, -0.506283
0.873074, 0.106501, 0.020425        141.000000, 393.000000, -0.505918
0.878590, 0.099931, 0.021479        141.000000, 394.000000, -0.505553
0.884106, 0.093361, 0.022534        141.000000, 395.000000, -0.505188
0.889621, 0.086791, 0.023588        141.000000, 396.000000, -0.504823
0.895137, 0.080220, 0.024643        141.000000, 397.000000, -0.504458
0.900653, 0.073650, 0.025697        141.000000, 398.000000, -0.504093
0.906168, 0.067080, 0.026751        141.000000, 399.000000, -0.503729
0.911684, 0.060510, 0.027806        141.000000, 400.000000, -0.503363
0.917200, 0.053940, 0.028860        141.000000, 401.000000, -0.502998
0.922715, 0.047370, 0.029915        141.000000, 402.000000, -0.502634
0.928231, 0.040800, 0.030969        141.000000, 403.000000, -0.502268
0.933747, 0.034230, 0.032024        141.000000, 404.000000, -0.501904
0.939262, 0.027660, 0.033078        141.000000, 405.000000, -0.501539
0.944778, 0.021089, 0.034133        141.000000, 406.000000, -0.501173
0.950294, 0.014519, 0.035187        141.000000, 407.000000, -0.500808
0.955809, 0.007949, 0.036242        141.000000, 408.000000, -0.500444
0.730494, 0.267471, 0.002035        142.000000, 368.000000, -0.514922
0.737536, 0.261476, 0.000987        142.000000, 369.000000, -0.514557
0.744511, 0.255424, 0.000065        142.000000, 370.000000, -0.514192
0.750027, 0.248854, 0.001120        142.000000, 371.000000, -0.513827
0.755542, 0.242283, 0.002174        142.000000, 372.000000, -0.513462
0.761058, 0.235713, 0.003229        142.000000, 373.000000, -0.513097
0.766574, 0.229143, 0.004283        142.000000, 374.000000, -0.512732
0.772089, 0.222573, 0.005338        142.000000, 375.000000, -0.512367
0.777605, 0.216003, 0.006392        142.000000, 376.000000, -0.512002
0.783121, 0.209433, 0.007447        142.000000, 377.000000, -0.511637
0.788636, 0.202863, 0.008501        142.000000, 378.000000, -0.511272
0.794152, 0.196293, 0.009555        142.000000, 379.000000, -0.510907
0.799668, 0.189722, 0.010610        142.000000, 380.000000, -0.510542
0.805183, 0.183152, 0.011664        142.000000, 381.000000, -0.510177
0.810699, 0.176582, 0.012719        142.000000, 382.000000, -0.509812
0.816215, 0.170012, 0.013773        142.000000, 383.000000, -0.509447
0.821730, 0.163442, 0.014828        142.000000, 384.000000, -0.509082
0.827246, 0.156872, 0.015882        142.000000, 385.000000, -0.508717
0.832762, 0.150302, 0.016937        142.000000, 386.000000, -0.508352
0.838277, 0.143732, 0.017991        142.000000, 387.000000, -0.507987
0.843793, 0.137161, 0.019046        142.000000, 388.000000, -0.507622
0.849308, 0.130591, 0.020100        142.000000, 389.000000, -0.507257
0.854824, 0.124021, 0.021155        142.000000, 390.000000, -0.506892
0.860340, 0.117451, 0.022209        142.000000, 391.000000, -0.506527
0.865855, 0.110881, 0.023264        142.000000, 392.000000, -0.506162
0.871371, 0.104311, 0.024318        142.000000, 393.000000, -0.505797
0.876887, 0.097741, 0.025372        142.000000, 394.000000, -0.505432
0.882402, 0.091171, 0.026427        142.000000, 395.000000, -0.505067
0.887918, 0.084601, 0.027481        142.000000, 396.000000, -0.504702
0.893434, 0.078030, 0.028536        142.000000, 397.000000, -0.504337
0.898949, 0.071460, 0.029590        142.000000, 398.000000, -0.503972
0.904465, 0.064890, 0.030645        142.000000, 399.000000, -0.503607
0.909981, 0.058320, 0.031699        142.000000, 400.000000, -0.503242
0.915496, 0.051750, 0.032754        142.000000, 401.000000, -0.502877
0.921012, 0.045180, 0.033808        142.000000, 402.000000, -0.502512
0.926528, 0.038610, 0.034863        142.000000, 403.000000, -0.502147
0.932043, 0.032040, 0.035917        142.000000, 404.000000, -0.501782
0.937559, 0.025469, 0.036972        142.000000, 405.000000, -0.501417
0.943075, 0.018899, 0.038026        142.000000, 406.000000, -0.501052
0.948590, 0.012329, 0.039081        142.000000, 407.000000, -0.500687
0.954106, 0.005759, 0.040135        142.000000, 408.000000, -0.500322
0.706368, 0.291275, 0.002357        143.000000, 364.000000, -0.516260
0.713355, 0.285335, 0.001310        143.000000, 365.000000, -0.515895
0.720372, 0.279369, 0.000259        143.000000, 366.000000, -0.515530
0.726261, 0.272944, 0.000795        143.000000, 367.000000, -0.515165
0.731776, 0.266374, 0.001850        143.000000, 368.000000, -0.514800
0.737292, 0.259804, 0.002904        143.000000, 369.000000, -0.514435
0.742808, 0.253234, 0.003959        143.000000, 370.000000, -0.514070
0.748323, 0.246663, 0.005013        143.000000, 371.000000, -0.513705
0.753839, 0.240093, 0.006068        143.000000, 372.000000, -0.513340
0.759355, 0.233523, 0.007122        143.000000, 373.000000, -0.512975
0.764870, 0.226953, 0.008177        143.000000, 374.000000, -0.512610
0.770386, 0.220383, 0.009231        143.000000, 375.000000, -0.512245
0.775902, 0.213813, 0.010286        143.000000, 376.000000, -0.511880
0.781417, 0.207243, 0.011340        143.000000, 377.000000, -0.511515
0.786933, 0.200673, 0.012394        143.000000, 378.000000, -0.511150
0.792449, 0.194102, 0.013449        143.000000, 379.000000, -0.510785
0.797964, 0.187532, 0.014503        143.000000, 380.000000, -0.510420
0.803480, 0.180962, 0.015558        143.000000, 381.000000, -0.510055
0.808995, 0.174392, 0.016612        143.000000, 382.000000, -0.509690
0.814511, 0.167822, 0.017667        143.000000, 383.000000, -0.509325
0.820027, 0.161252, 0.018721        143.000000, 384.000000, -0.508960
0.825543, 0.154682, 0.019776        143.000000, 385.000000, -0.508595
0.831058, 0.148112, 0.020830        143.000000, 386.000000, -0.508230
0.836574, 0.141542, 0.021885        143.000000, 387.000000, -0.507865
0.842089, 0.134971, 0.022939        143.000000, 388.000000, -0.507500
0.847605, 0.128401, 0.023994        143.000000, 389.000000, -0.507135
0.853121, 0.121831, 0.025048        143.000000, 390.000000, -0.506770
0.858636, 0.115261, 0.026102        143.000000, 391.000000, -0.506405
0.864152, 0.108691, 0.027157        143.000000, 392.000000, -0.506040
0.869668, 0.102121, 0.028211        143.000000, 393.000000, -0.505675
0.875183, 0.095551, 0.029266        143.000000, 394.000000, -0.505310
0.880699, 0.088981, 0.030320        143.000000, 395.000000, -0.504945
0.886215, 0.082410, 0.031375        143.000000, 396.000000, -0.504580
0.891730, 0.075840, 0.032429        143.000000, 397.000000, -0.504215
0.897246, 0.069270, 0.033484        143.000000, 398.000000, -0.503850
0.902762, 0.062700, 0.034538        143.000000, 399.000000, -0.503485
0.908277, 0.056130, 0.035593        143.000000, 400.000000, -0.503120
0.913793, 0.049560, 0.036647        143.000000, 401.000000, -0.502755
0.919309, 0.042990, 0.037702        143.000000, 402.000000, -0.502390
0.924824, 0.036420, 0.038756        143.000000, 403.000000, -0.502025
0.930340, 0.029850, 0.039811        143.000000, 404.000000, -0.501660
0.935856, 0.023279, 0.040865        143.000000, 405.000000, -0.501295
0.941371, 0.016709, 0.041919        143.000000, 406.000000, -0.500930
0.946887, 0.010139, 0.042974        143.000000, 407.000000, -0.500565
0.689206, 0.309162, 0.001633        144.000000, 361.000000, -0.517233
0.696167, 0.303251, 0.000583        144.000000, 362.000000, -0.516868
0.702495, 0.297034, 0.000471        144.000000, 363.000000, -0.516503
0.708010, 0.290464, 0.001525        144.000000, 364.000000, -0.516138
0.713526, 0.283894, 0.002580        144.000000, 365.000000, -0.515773
0.719042, 0.277324, 0.003634        144.000000, 366.000000, -0.515408
0.724557, 0.270754, 0.004689        144.000000, 367.000000, -0.515043
0.730073, 0.264184, 0.005743        144.000000, 368.000000, -0.514678
0.735589, 0.257614, 0.006798        144.000000, 369.000000, -0.514313
0.741104, 0.251044, 0.007852        144.000000, 370.000000, -0.513948
0.746620, 0.244473, 0.008907        144.000000, 371.000000, -0.513583
0.752136, 0.237903, 0.009961        144.000000, 372.000000, -0.513218
0.757651, 0.231333, 0.011016        144.000000, 373.000000, -0.512853
0.763167, 0.224763, 0.012070        144.000000, 374.000000, -0.512488
0.768683, 0.218193, 0.013124        144.000000, 375.000000, -0.512123
0.774198, 0.211623, 0.014179        144.000000, 376.000000, -0.511758
0.779714, 0.205053, 0.015233        144.000000, 377.000000, -0.511393
0.785230, 0.198483, 0.016288        144.000000, 378.000000, -0.511028
0.790745, 0.191912, 0.017342        144.000000, 379.000000, -0.510663
0.796261, 0.185342, 0.018397        144.000000, 380.000000, -0.510298
0.801776, 0.178772, 0.019451        144.000000, 381.000000, -0.509933
0.807292, 0.172202, 0.020506        144.000000, 382.000000, -0.509568
0.812808, 0.165632, 0.021560        144.000000, 383.000000, -0.509203
0.818323, 0.159062, 0.022615        144.000000, 384.000000, -0.508838
0.823839, 0.152492, 0.023669        144.000000, 385.000000, -0.508473
0.829355, 0.145922, 0.024724        144.000000, 386.000000, -0.508108
0.834870, 0.139352, 0.025778        144.000000, 387.000000, -0.507743
0.840386, 0.132781, 0.026833        144.000000, 388.000000, -0.507378
0.845902, 0.126211, 0.027887        144.000000, 389.000000, -0.507013
0.851417, 0.119641, 0.028941        144.000000, 390.000000, -0.506648
0.856933, 0.113071, 0.029996        144.000000, 391.000000, -0.506283
0.862449, 0.106501, 0.031050        144.000000, 392.000000, -0.505918
0.867964, 0.099931, 0.032105        144.000000, 393.000000, -0.505553
0.873480, 0.093361, 0.033159        144.000000, 394.000000, -0.505188
0.878996, 0.086791, 0.034214        144.000000, 395.000000, -0.504823
0.884511, 0.080220, 0.035268        144.000000, 396.000000, -0.504458
0.890027, 0.073650, 0.036323        144.000000, 397.000000, -0.504093
0.895543, 0.067080, 0.037377        144.000000, 398.000000, -0.503728
0.901058, 0.060510, 0.038432        144.000000, 399.000000, -0.503363
0.906574, 0.053940, 0.039486        144.000000, 400.000000, -0.502998
0.912090, 0.047370, 0.040541        144.000000, 401.000000, -0.502633
0.917605, 0.040800, 0.041595        144.000000, 402.000000, -0.502268
0.923121, 0.034230, 0.042649        144.000000, 403.000000, -0.501904
0.928637, 0.027660, 0.043704        144.000000, 404.000000, -0.501538
0.934152, 0.021089, 0.044758        144.000000, 405.000000, -0.501173
0.939668, 0.014519, 0.045813        144.000000, 406.000000, -0.500809
0.945184, 0.007949, 0.046867        144.000000, 407.000000, -0.500444
0.665087, 0.332958, 0.001955        145.000000, 357.000000, -0.518571
0.671993, 0.327101, 0.000906        145.000000, 358.000000, -0.518206
0.678729, 0.321125, 0.000146        145.000000, 359.000000, -0.517841
0.684244, 0.314555, 0.001201        145.000000, 360.000000, -0.517477
0.689760, 0.307985, 0.002255        145.000000, 361.000000, -0.517111
0.695276, 0.301414, 0.003310        145.000000, 362.000000, -0.516747
0.700791, 0.294844, 0.004364        145.000000, 363.000000, -0.516382
0.706307, 0.288274, 0.005419        145.000000, 364.000000, -0.516017
0.711823, 0.281704, 0.006473        145.000000, 365.000000, -0.515652
0.717338, 0.275134, 0.007528        145.000000, 366.000000, -0.515287
0.722854, 0.268564, 0.008582        145.000000, 367.000000, -0.514922
0.728370, 0.261994, 0.009637        145.000000, 368.000000, -0.514557
0.733885, 0.255424, 0.010691        145.000000, 369.000000, -0.514192
0.739401, 0.248854, 0.011746        145.000000, 370.000000, -0.513827
0.744917, 0.242283, 0.012800        145.000000, 371.000000, -0.513462
0.750432, 0.235713, 0.013855        145.000000, 372.000000, -0.513097
0.755948, 0.229143, 0.014909        145.000000, 373.000000, -0.512732
0.761464, 0.222573, 0.015963        145.000000, 374.000000, -0.512367
0.766979, 0.216003, 0.017018        145.000000, 375.000000, -0.512002
0.772495, 0.209433, 0.018072        145.000000, 376.000000, -0.511637
0.778011, 0.202863, 0.019127        145.000000, 377.000000, -0.511272
0.783526, 0.196293, 0.020181        145.000000, 378.000000, -0.510907
0.789042, 0.189722, 0.021236        145.000000, 379.000000, -0.510542
0.794558, 0.183152, 0.022290        145.000000, 380.000000, -0.510177
0.800073, 0.176582, 0.023345        145.000000, 381.000000, -0.509812
0.805589, 0.170012, 0.024399        145.000000, 382.000000, -0.509447
0.811104, 0.163442, 0.025454        145.000000, 383.000000, -0.509082
0.816620, 0.156872, 0.026508        145.000000, 384.000000, -0.508717
0.822136, 0.150302, 0.027562        145.000000, 385.000000, -0.508352
0.827651, 0.143732, 0.028617        145.000000, 386.000000, -0.507987
0.833167, 0.137161, 0.029671        145.000000, 387.000000, -0.507622
0.838683, 0.130591, 0.030726        145.000000, 388.000000, -0.507257
0.844198, 0.124021, 0.031780        145.000000, 389.000000, -0.506892
0.849714, 0.117451, 0.032835        145.000000, 390.000000, -0.506527
0.855230, 0.110881, 0.033889        145.000000, 391.000000, -0.506162
0.860745, 0.104311, 0.034944        145.000000, 392.000000, -0.505797
0.866261, 0.097741, 0.035998        145.000000, 393.000000, -0.505432
0.871777, 0.091171, 0.037053        145.000000, 394.000000, -0.505067
0.877292, 0.084601, 0.038107        145.000000, 395.000000, -0.504702
0.882808, 0.078030, 0.039162        145.000000, 396.000000, -0.504337
0.888324, 0.071460, 0.040216        145.000000, 397.000000, -0.503972
0.893839, 0.064890, 0.041271        145.000000, 398.000000, -0.503607
0.899355, 0.058320, 0.042325        145.000000, 399.000000, -0.503242
0.904871, 0.051750, 0.043379        145.000000, 400.000000, -0.502877
0.910386, 0.045180, 0.044434        145.000000, 401.000000, -0.502512
0.915902, 0.038610, 0.045488        145.000000, 402.000000, -0.502147
0.921417, 0.032040, 0.046543        145.000000, 403.000000, -0.501782
0.926933, 0.025469, 0.047597        145.000000, 404.000000, -0.501417
0.932449, 0.018899, 0.048652        145.000000, 405.000000, -0.501052
0.937964, 0.012329, 0.049706        145.000000, 406.000000, -0.500687
0.943480, 0.005759, 0.050761        145.000000, 407.000000, -0.500322
0.641000, 0.356724, 0.002276        146.000000, 353.000000, -0.519910
0.647850, 0.350920, 0.001229        146.000000, 354.000000, -0.519545
0.654730, 0.345092, 0.000178        146.000000, 355.000000, -0.519180
